userId,unique_friend_count
310140,3
310153,3
310591,3
311220,3
311802,3
311824,3
311830,3
311961,3
311986,3
311998,3
312043,3
312080,3
312207,3
312313,3
312539,3
312561,3
312563,3
312578,3
312698,3
312714,3
312914,3
313180,3
313214,3
313272,3
313717,3
313857,3
314084,3
314121,3
314123,3
314547,3
314557,3
314737,3
314743,3
314809,3
314833,3
314873,3
314925,3
315195,3
315246,3
315293,3
315469,3
315515,3
315525,3
315572,3
315636,3
315823,3
315896,3
316222,3
316229,3
316320,3
316628,3
316964,3
316980,3
317084,3
317125,3
317622,3
317657,3
317737,3
317870,3
318085,3
318103,3
318272,3
318305,3
318380,3
318427,3
318603,3
318762,3
318796,3
318800,3
318834,3
319109,3
319158,3
319439,3
319478,3
319615,3
319691,3
319713,3
320054,3
320275,3
320282,3
320428,3
320461,3
320503,3
320530,3
320588,3
320976,3
321175,3
321598,3
322459,3
322853,3
322933,3
323023,3
323042,3
323181,3
323224,3
323630,3
323895,3
323978,3
324013,3
324034,3
324287,3
324308,3
324501,3
324510,3
324545,3
324838,3
325170,3
325188,3
325343,3
325370,3
325423,3
325574,3
325644,3
325845,3
325929,3
325982,3
326608,3
326618,3
326620,3
326694,3
326827,3
326943,3
326951,3
327450,3
327549,3
327653,3
327684,3
327744,3
328010,3
328274,3
328505,3
328507,3
328508,3
328714,3
328982,3
329056,3
329087,3
329131,3
329384,3
329464,3
329590,3
330057,3
330225,3
330698,3
330912,3
331458,3
331638,3
331729,3
331838,3
331988,3
332377,3
332472,3
332833,3
332848,3
333180,3
333201,3
333251,3
333341,3
333382,3
333497,3
333558,3
333637,3
333774,3
333854,3
333899,3
333971,3
334018,3
334662,3
334676,3
334740,3
334872,3
335014,3
335264,3
335324,3
335353,3
335507,3
335583,3
335941,3
336119,3
336179,3
336238,3
336424,3
336550,3
337080,3
337307,3
337589,3
337597,3
337680,3
337870,3
337901,3
337919,3
338247,3
338287,3
338407,3
338698,3
339085,3
339305,3
339372,3
339398,3
339476,3
340026,3
340474,3
340530,3
340588,3
340595,3
340968,3
340969,3
341045,3
341110,3
341126,3
341270,3
341321,3
341674,3
341958,3
342090,3
342192,3
342332,3
342685,3
342829,3
342855,3
342924,3
343102,3
343175,3
343377,3
343488,3
343514,3
343556,3
343607,3
343620,3
343790,3
344021,3
344141,3
344191,3
344536,3
344602,3
344644,3
344655,3
344670,3
344999,3
345182,3
345246,3
345326,3
345371,3
345394,3
345513,3
345545,3
345872,3
345905,3
345959,3
345973,3
346006,3
346157,3
346405,3
347081,3
347123,3
347292,3
347761,3
347935,3
348235,3
348547,3
348598,3
348745,3
348761,3
348826,3
348914,3
349205,3
349248,3
349525,3
349602,3
349693,3
349801,3
349822,3
349890,3
349893,3
349984,3
350025,3
350142,3
350339,3
350524,3
350559,3
350581,3
350723,3
350752,3
350843,3
350887,3
351092,3
351171,3
351232,3
351357,3
351441,3
351496,3
351522,3
351569,3
351922,3
351955,3
352083,3
352342,3
352430,3
352503,3
353277,3
353404,3
353437,3
353458,3
353468,3
353636,3
353662,3
353704,3
353744,3
353935,3
354136,3
354252,3
354395,3
354430,3
354552,3
354628,3
354967,3
354982,3
355076,3
355084,3
355208,3
355371,3
355441,3
355544,3
355981,3
356182,3
356192,3
356323,3
356377,3
356606,3
356708,3
356722,3
356745,3
356747,3
356980,3
357032,3
357442,3
357556,3
357578,3
357705,3
357754,3
357799,3
357996,3
358068,3
358221,3
358254,3
358367,3
358600,3
358630,3
358676,3
358807,3
358919,3
359253,3
359393,3
359593,3
359673,3
359678,3
359852,3
360024,3
360172,3
360252,3
360377,3
360656,3
360742,3
360885,3
360894,3
360902,3
360970,3
361204,3
361207,3
361408,3
361588,3
361610,3
361648,3
361763,3
361867,3
361921,3
361951,3
362095,3
362363,3
362663,3
362742,3
362895,3
362913,3
362969,3
363258,3
363338,3
363379,3
363867,3
363880,3
363887,3
363934,3
364054,3
364096,3
364179,3
364479,3
364623,3
364713,3
364795,3
365112,3
365235,3
365272,3
365674,3
365675,3
365734,3
365843,3
365861,3
365894,3
365942,3
366257,3
366300,3
366446,3
366708,3
366871,3
367167,3
367424,3
367429,3
367464,3
367595,3
367690,3
367797,3
367928,3
367947,3
368026,3
368213,3
368262,3
368275,3
368296,3
368351,3
368420,3
368701,3
368709,3
368822,3
368919,3
369023,3
369290,3
369364,3
369659,3
369661,3
369836,3
369982,3
369986,3
370324,3
370611,3
370849,3
371048,3
371153,3
371176,3
371301,3
371816,3
371857,3
371901,3
372040,3
372133,3
372402,3
372625,3
372629,3
372863,3
372883,3
372964,3
373274,3
373303,3
373473,3
373671,3
373742,3
373792,3
373909,3
373967,3
374096,3
374267,3
374283,3
374406,3
374457,3
374490,3
374539,3
374628,3
374651,3
374658,3
374850,3
374876,3
375113,3
375120,3
375314,3
375385,3
375543,3
375591,3
375983,3
376413,3
376969,3
376971,3
377049,3
377531,3
377750,3
377834,3
377927,3
377964,3
378073,3
378087,3
378315,3
378443,3
378648,3
378792,3
378794,3
378803,3
378932,3
378996,3
379517,3
379596,3
379760,3
379959,3
380115,3
380217,3
380312,3
380327,3
380365,3
380399,3
380436,3
380552,3
380748,3
380770,3
381235,3
381403,3
381443,3
382057,3
382195,3
382368,3
382426,3
382438,3
382494,3
382656,3
383106,3
383183,3
383210,3
383243,3
383250,3
383437,3
383628,3
383658,3
383683,3
383695,3
383789,3
383790,3
384013,3
384076,3
384153,3
384573,3
384836,3
384895,3
384954,3
384969,3
385096,3
385211,3
385311,3
385325,3
385352,3
385482,3
385566,3
385575,3
385901,3
385920,3
386046,3
386054,3
386086,3
386139,3
386193,3
386387,3
386410,3
386481,3
386531,3
386550,3
386827,3
387084,3
387104,3
387352,3
387599,3
387896,3
388010,3
388111,3
388234,3
388674,3
388695,3
388841,3
389034,3
389061,3
389264,3
389296,3
389437,3
389564,3
389632,3
389655,3
390136,3
390366,3
390373,3
390599,3
390817,3
390868,3
390960,3
390995,3
391032,3
391337,3
391339,3
391377,3
391406,3
391455,3
391601,3
392091,3
392122,3
392201,3
392314,3
392803,3
393305,3
393330,3
393346,3
393584,3
393608,3
394069,3
394354,3
394461,3
394828,3
394865,3
395068,3
395415,3
395499,3
395713,3
395716,3
395720,3
395799,3
395820,3
396194,3
396494,3
396619,3
396702,3
396886,3
396922,3
397067,3
397180,3
397276,3
397310,3
397373,3
397583,3
397875,3
397900,3
398017,3
398078,3
398197,3
398483,3
398870,3
399052,3
399151,3
399397,3
399484,3
399544,3
399671,3
399688,3
399728,3
399732,3
399831,3
399939,3
400064,3
400263,3
400374,3
400386,3
400460,3
400573,3
400782,3
400862,3
400869,3
401118,3
401161,3
401760,3
402256,3
402376,3
402479,3
402930,3
402987,3
403127,3
403183,3
403559,3
403706,3
403875,3
404084,3
404345,3
404353,3
404391,3
404663,3
404756,3
404845,3
404963,3
405303,3
405391,3
405480,3
405774,3
405926,3
405928,3
406303,3
406337,3
406928,3
406929,3
407129,3
407168,3
407196,3
407422,3
407490,3
407497,3
407601,3
407908,3
407964,3
407997,3
408117,3
408134,3
408362,3
408436,3
408489,3
408532,3
408708,3
408737,3
408757,3
408771,3
408907,3
408912,3
408955,3
409234,3
409352,3
409400,3
409505,3
409572,3
409653,3
410247,3
410445,3
410762,3
410820,3
411145,3
411185,3
411274,3
411314,3
411426,3
411825,3
412129,3
412182,3
412221,3
412431,3
412447,3
412466,3
412532,3
412690,3
412817,3
412923,3
413662,3
413762,3
414047,3
414053,3
414152,3
414182,3
414410,3
414427,3
414560,3
414569,3
415002,3
415338,3
415412,3
415543,3
415633,3
415721,3
415882,3
415992,3
416101,3
416167,3
416323,3
416539,3
416893,3
417014,3
417032,3
417121,3
417255,3
417353,3
417939,3
418108,3
418130,3
418135,3
418191,3
418391,3
418582,3
418647,3
418788,3
418896,3
418957,3
419085,3
419142,3
419190,3
419191,3
419205,3
419240,3
419347,3
419625,3
419816,3
420029,3
420202,3
420251,3
420428,3
420616,3
420642,3
420689,3
420803,3
420945,3
421071,3
421144,3
421295,3
421495,3
421665,3
422026,3
422073,3
422264,3
422282,3
422384,3
422425,3
422448,3
422641,3
422846,3
423075,3
423222,3
423289,3
423357,3
423386,3
423470,3
423726,3
423776,3
423813,3
423839,3
423935,3
423946,3
424263,3
424449,3
424503,3
424716,3
425006,3
425120,3
425133,3
425143,3
425430,3
425779,3
425867,3
426005,3
426025,3
426178,3
426473,3
426495,3
426526,3
426574,3
426627,3
426755,3
426785,3
426881,3
427074,3
427181,3
427216,3
427539,3
427664,3
427804,3
427847,3
428214,3
428252,3
428356,3
428828,3
428880,3
428888,3
429032,3
429052,3
429055,3
429229,3
429352,3
429524,3
429533,3
429682,3
429759,3
429928,3
430014,3
431197,3
431281,3
431417,3
431462,3
431565,3
432246,3
432334,3
432406,3
432622,3
432849,3
432987,3
433090,3
433209,3
433483,3
434005,3
434191,3
434243,3
434358,3
434736,3
434750,3
434955,3
435007,3
435522,3
435898,3
436189,3
436346,3
436446,3
436565,3
436631,3
436673,3
437062,3
437455,3
437638,3
437730,3
437861,3
437990,3
438003,3
438031,3
438106,3
438149,3
438797,3
439009,3
439085,3
439284,3
439456,3
439541,3
439621,3
439796,3
439924,3
439936,3
440156,3
440191,3
440383,3
440453,3
440480,3
440542,3
440681,3
440732,3
440838,3
440913,3
441015,3
441034,3
441087,3
441140,3
441257,3
441406,3
441510,3
441938,3
442092,3
442227,3
442269,3
442691,3
442756,3
442828,3
443045,3
443102,3
443203,3
443294,3
443784,3
443790,3
443826,3
443961,3
443966,3
444069,3
444395,3
444426,3
444445,3
444498,3
444688,3
444694,3
444719,3
444766,3
445313,3
445571,3
445631,3
445743,3
445746,3
445759,3
445866,3
445886,3
446067,3
446103,3
446163,3
446186,3
446229,3
446371,3
446636,3
446654,3
447024,3
447244,3
447263,3
447398,3
447421,3
447722,3
447923,3
447927,3
447969,3
447975,3
448107,3
448365,3
448383,3
448481,3
448490,3
448535,3
448889,3
448899,3
449084,3
449251,3
449604,3
449860,3
450039,3
450088,3
450249,3
450313,3
450537,3
451184,3
451489,3
451494,3
451583,3
451592,3
451667,3
451854,3
451999,3
452036,3
452221,3
452295,3
452630,3
452689,3
452769,3
452970,3
453215,3
453253,3
453615,3
453830,3
453882,3
454059,3
454101,3
454331,3
454478,3
454521,3
454598,3
455208,3
455425,3
455512,3
455803,3
456090,3
456557,3
457295,3
457500,3
457744,3
457841,3
457888,3
458102,3
458255,3
458264,3
458294,3
458493,3
458556,3
458956,3
459049,3
459104,3
459147,3
459231,3
459241,3
459454,3
459633,3
459664,3
459697,3
460148,3
460298,3
460651,3
460679,3
460690,3
460907,3
461080,3
461323,3
461394,3
461419,3
461557,3
461688,3
461918,3
461976,3
462064,3
462272,3
462993,3
463191,3
463199,3
463306,3
463383,3
463385,3
463509,3
463578,3
463751,3
463829,3
463897,3
464063,3
464104,3
464132,3
464393,3
464418,3
464448,3
464492,3
464585,3
464616,3
464789,3
464861,3
465020,3
465045,3
465379,3
465403,3
465669,3
466570,3
466964,3
467626,3
467799,3
467888,3
468110,3
468185,3
468212,3
468395,3
468469,3
468874,3
469042,3
469046,3
469093,3
469424,3
469532,3
469766,3
470098,3
470440,3
470508,3
470628,3
470812,3
470866,3
470919,3
471136,3
471193,3
471205,3
471298,3
471471,3
471487,3
471652,3
471663,3
471776,3
471784,3
471890,3
472069,3
472273,3
472283,3
472293,3
472459,3
472538,3
472558,3
473102,3
473614,3
474104,3
474158,3
474686,3
474723,3
474733,3
474750,3
474854,3
475108,3
475617,3
475645,3
475755,3
475856,3
475862,3
475985,3
475986,3
476193,3
476317,3
476402,3
476424,3
476540,3
476737,3
476770,3
477035,3
477074,3
477106,3
477222,3
477255,3
477472,3
477963,3
477976,3
478014,3
478113,3
478254,3
478359,3
478401,3
478465,3
478658,3
478661,3
478667,3
478838,3
479082,3
479162,3
479238,3
479469,3
479470,3
479498,3
479854,3
480029,3
480075,3
480082,3
480083,3
480090,3
480097,3
480220,3
480276,3
480340,3
480403,3
480570,3
480702,3
480782,3
480998,3
481340,3
481563,3
481565,3
481610,3
482063,3
482088,3
482122,3
482210,3
482434,3
482536,3
482656,3
482813,3
483118,3
483243,3
483489,3
483624,3
483793,3
484273,3
484460,3
484614,3
484690,3
484792,3
485090,3
485171,3
485280,3
485396,3
485431,3
485480,3
485592,3
485730,3
485807,3
486147,3
486235,3
486307,3
486310,3
486361,3
486418,3
486420,3
486825,3
487154,3
487168,3
487281,3
487424,3
487480,3
487633,3
488157,3
488816,3
489479,3
489518,3
489529,3
489633,3
490185,3
490203,3
490220,3
490554,3
490575,3
490768,3
490786,3
490922,3
491032,3
491178,3
491295,3
491598,3
491615,3
491719,3
491724,3
491787,3
491822,3
492064,3
492143,3
492175,3
492179,3
492231,3
492428,3
492612,3
492627,3
492748,3
492956,3
492957,3
493011,3
493086,3
493151,3
493567,3
493644,3
493674,3
493793,3
493903,3
494012,3
494056,3
494117,3
494716,3
494807,3
495111,3
495147,3
495236,3
495412,3
495442,3
495526,3
495530,3
495636,3
495689,3
495735,3
495819,3
495839,3
496053,3
496386,3
496508,3
496864,3
497020,3
497148,3
497151,3
497205,3
497296,3
497354,3
497529,3
497573,3
497593,3
497890,3
498167,3
498249,3
498584,3
498780,3
498821,3
498822,3
498824,3
499026,3
499129,3
499288,3
499316,3
499339,3
499402,3
499544,3
499567,3
499835,3
500160,3
500201,3
500555,3
500579,3
500587,3
500672,3
500706,3
500826,3
500956,3
501066,3
501141,3
501233,3
501260,3
501524,3
502056,3
502343,3
502491,3
502498,3
502541,3
502599,3
502831,3
503016,3
503147,3
503174,3
503289,3
503406,3
503743,3
503857,3
504317,3
504642,3
504762,3
505321,3
505467,3
505498,3
505529,3
505667,3
505960,3
506559,3
506629,3
506758,3
506909,3
506912,3
507100,3
507414,3
507507,3
507862,3
507886,3
508151,3
508217,3
508258,3
508294,3
508317,3
508379,3
508817,3
508900,3
509084,3
509321,3
509341,3
509612,3
509619,3
509665,3
509690,3
509832,3
509904,3
509958,3
510003,3
510011,3
510037,3
510149,3
510376,3
510708,3
511026,3
511094,3
511179,3
511419,3
511583,3
511641,3
511847,3
512676,3
512765,3
512798,3
512816,3
512907,3
512917,3
513107,3
513447,3
513760,3
513768,3
513835,3
513867,3
513936,3
514207,3
514269,3
514377,3
514468,3
514537,3
514679,3
514732,3
514878,3
515291,3
515394,3
515494,3
515632,3
515833,3
515845,3
516331,3
516586,3
516896,3
517144,3
517335,3
517397,3
517715,3
517795,3
517995,3
518005,3
518011,3
518070,3
518205,3
518357,3
518592,3
518647,3
518720,3
518808,3
518975,3
519177,3
519207,3
519241,3
519386,3
519852,3
519880,3
520174,3
520313,3
520348,3
520424,3
520543,3
520831,3
520982,3
520989,3
521505,3
521528,3
521543,3
521754,3
521767,3
521888,3
521913,3
522058,3
522229,3
522286,3
522474,3
522552,3
522630,3
522681,3
522850,3
522966,3
523136,3
523526,3
523578,3
523617,3
523688,3
523953,3
524383,3
524502,3
524509,3
524520,3
524740,3
524883,3
525435,3
525628,3
525651,3
525970,3
525975,3
526040,3
526189,3
526287,3
526400,3
526424,3
526780,3
527149,3
527229,3
527469,3
527663,3
528356,3
528469,3
528778,3
529057,3
529170,3
529421,3
529540,3
529566,3
529661,3
529815,3
529898,3
530036,3
530198,3
530219,3
530438,3
530625,3
530635,3
530827,3
531028,3
531189,3
531227,3
531249,3
531680,3
531820,3
531845,3
531931,3
531983,3
532013,3
532641,3
533469,3
533727,3
534013,3
534053,3
534223,3
534519,3
534523,3
534714,3
534739,3
534761,3
534939,3
534992,3
535064,3
535331,3
535579,3
535775,3
535864,3
535918,3
535927,3
535948,3
536393,3
536436,3
536571,3
536660,3
536685,3
536900,3
537264,3
537356,3
537418,3
537530,3
537533,3
537811,3
537832,3
537890,3
538049,3
538107,3
538154,3
538330,3
538420,3
538438,3
539424,3
539566,3
539818,3
539897,3
539974,3
540192,3
540343,3
540349,3
540706,3
540721,3
540934,3
541289,3
541363,3
541467,3
541679,3
541700,3
541815,3
541825,3
541902,3
542078,3
542158,3
542172,3
542224,3
542370,3
542752,3
542915,3
542924,3
542943,3
542990,3
543055,3
543130,3
543157,3
543495,3
543571,3
543671,3
544191,3
544294,3
544373,3
544602,3
544648,3
544682,3
544821,3
545170,3
545379,3
545498,3
545860,3
546109,3
546116,3
546248,3
546318,3
546334,3
546341,3
546385,3
546400,3
546528,3
546594,3
546761,3
546785,3
547034,3
547222,3
547333,3
547350,3
547467,3
547741,3
547776,3
547829,3
548009,3
548019,3
548184,3
548219,3
548342,3
548422,3
548501,3
548595,3
549149,3
549151,3
549196,3
549754,3
550166,3
550252,3
550640,3
550889,3
550920,3
551073,3
551300,3
551394,3
551549,3
551564,3
551839,3
552031,3
552077,3
552111,3
552267,3
552550,3
552557,3
552644,3
552903,3
552986,3
553005,3
553026,3
553137,3
553237,3
553658,3
553727,3
554279,3
554595,3
554814,3
554998,3
555163,3
555232,3
555499,3
555539,3
555590,3
555719,3
555897,3
555913,3
555961,3
556071,3
556138,3
556601,3
556675,3
556746,3
556802,3
556891,3
557479,3
557899,3
557973,3
558026,3
558040,3
558080,3
558092,3
558135,3
558357,3
558386,3
558549,3
558805,3
558905,3
558988,3
559452,3
559931,3
560258,3
560447,3
560453,3
560803,3
560809,3
560996,3
561050,3
561129,3
561456,3
561635,3
561647,3
561958,3
562063,3
562066,3
562098,3
562289,3
562373,3
562468,3
562478,3
562595,3
562614,3
562646,3
562655,3
562718,3
562856,3
562866,3
562927,3
563130,3
563164,3
563209,3
563325,3
563381,3
563444,3
563646,3
563854,3
564024,3
564033,3
564207,3
564430,3
564595,3
564787,3
564876,3
565008,3
565104,3
565105,3
565112,3
565240,3
565543,3
565685,3
565726,3
565818,3
565908,3
566249,3
566265,3
566460,3
566990,3
567094,3
567444,3
567539,3
567634,3
567866,3
567882,3
568281,3
568618,3
568905,3
568967,3
569114,3
569278,3
569477,3
569646,3
569788,3
570188,3
570261,3
570333,3
570562,3
570632,3
570681,3
570714,3
571167,3
571231,3
571678,3
572053,3
572244,3
572246,3
572290,3
572824,3
572931,3
572962,3
573184,3
573414,3
573575,3
573716,3
574051,3
574111,3
574252,3
574506,3
574568,3
575077,3
575117,3
575335,3
575352,3
575468,3
575611,3
575622,3
575740,3
575806,3
575808,3
575939,3
575981,3
576325,3
576369,3
576602,3
576889,3
576923,3
577022,3
577063,3
577152,3
577228,3
577440,3
577625,3
577705,3
577940,3
578062,3
578259,3
578317,3
578333,3
578905,3
579128,3
579329,3
579505,3
579563,3
580245,3
580251,3
580379,3
580431,3
580502,3
580632,3
580701,3
580910,3
581048,3
581056,3
581148,3
581262,3
581426,3
581523,3
582015,3
582213,3
582286,3
582348,3
582405,3
582682,3
582747,3
582791,3
582823,3
582831,3
583058,3
583108,3
583194,3
583380,3
583467,3
583751,3
584035,3
584211,3
584391,3
584498,3
584642,3
584748,3
584814,3
584916,3
585086,3
585325,3
585423,3
585562,3
585601,3
585612,3
585692,3
585718,3
585925,3
585962,3
586029,3
586062,3
586249,3
586432,3
586502,3
586834,3
587156,3
587658,3
587886,3
588032,3
588221,3
588311,3
588384,3
588386,3
588413,3
588521,3
588577,3
588680,3
588719,3
588825,3
588927,3
588994,3
589231,3
589421,3
589889,3
590139,3
590150,3
590299,3
590359,3
590454,3
590656,3
590759,3
590840,3
591040,3
591167,3
591333,3
591344,3
591419,3
592140,3
592403,3
592751,3
592848,3
593014,3
593152,3
593390,3
593397,3
593403,3
593493,3
593637,3
593655,3
593724,3
593860,3
593939,3
594011,3
594021,3
594144,3
594292,3
594432,3
594487,3
594674,3
594832,3
594844,3
594954,3
594972,3
595166,3
595556,3
595680,3
595784,3
595789,3
595882,3
595913,3
595926,3
596008,3
596042,3
596124,3
596128,3
596204,3
596278,3
596795,3
596828,3
596841,3
597006,3
597281,3
597582,3
597657,3
597687,3
597841,3
597851,3
597952,3
598038,3
598078,3
598139,3
598293,3
598316,3
598620,3
598707,3
598814,3
598938,3
599045,3
599082,3
599134,3
599215,3
599245,3
599336,3
599634,3
599684,3
599729,3
599867,3
600055,3
600088,3
600176,3
600309,3
600320,3
600630,3
600666,3
601019,3
601028,3
601050,3
601123,3
601134,3
601164,3
601193,3
601276,3
601753,3
601904,3
602018,3
602028,3
602032,3
602515,3
602570,3
602667,3
602839,3
602923,3
603110,3
603170,3
603207,3
603304,3
603353,3
603388,3
604020,3
604087,3
604164,3
604334,3
604338,3
604548,3
604927,3
604970,3
605033,3
605046,3
605098,3
605238,3
605570,3
605651,3
605776,3
605800,3
605847,3
606135,3
606219,3
606284,3
606559,3
606718,3
606812,3
607205,3
607885,3
608087,3
608176,3
608238,3
608462,3
608627,3
608744,3
609201,3
609699,3
609819,3
609877,3
609883,3
609884,3
610051,3
610061,3
610295,3
610497,3
610504,3
610869,3
611144,3
611200,3
611341,3
611576,3
611829,3
611900,3
611991,3
612247,3
612290,3
612355,3
612414,3
612542,3
612781,3
612808,3
613062,3
613158,3
613464,3
613603,3
613743,3
613807,3
613940,3
613941,3
614102,3
614106,3
614272,3
614327,3
614581,3
614683,3
614720,3
614774,3
614840,3
614910,3
615033,3
615133,3
615288,3
615381,3
615448,3
615525,3
615615,3
615699,3
615703,3
615890,3
616161,3
616180,3
616279,3
616527,3
616665,3
616728,3
616836,3
616941,3
617128,3
617334,3
617397,3
617523,3
617552,3
617618,3
617721,3
618111,3
618125,3
618272,3
618513,3
618616,3
618698,3
618798,3
619145,3
619722,3
619752,3
619972,3
620076,3
620201,3
620453,3
620519,3
620867,3
621000,3
621038,3
621046,3
621109,3
621149,3
621310,3
621357,3
621432,3
621536,3
621564,3
621770,3
621851,3
621906,3
621953,3
621972,3
622147,3
622182,3
622266,3
622283,3
622321,3
622510,3
622529,3
622555,3
622601,3
622657,3
622673,3
622767,3
622815,3
622859,3
622959,3
622977,3
623030,3
623049,3
623151,3
623280,3
623484,3
623931,3
624056,3
624135,3
624159,3
624229,3
624452,3
624540,3
624713,3
624757,3
625047,3
625846,3
625874,3
626029,3
626062,3
626088,3
626099,3
626430,3
626590,3
626628,3
626641,3
626731,3
626821,3
626853,3
627336,3
627480,3
627495,3
627632,3
627639,3
627655,3
627765,3
628027,3
628077,3
628120,3
628173,3
628174,3
628215,3
628520,3
628740,3
629014,3
629096,3
629296,3
629783,3
629825,3
629832,3
630127,3
630143,3
630160,3
630462,3
630463,3
630623,3
630707,3
630750,3
630861,3
630899,3
630965,3
630992,3
631093,3
631122,3
631459,3
631579,3
631591,3
631701,3
631792,3
631808,3
631862,3
631990,3
632130,3
632149,3
632177,3
632229,3
632533,3
632969,3
633020,3
633120,3
633229,3
633583,3
633660,3
633862,3
634147,3
634280,3
634403,3
634464,3
634481,3
634783,3
634789,3
634945,3
634975,3
635078,3
635198,3
635353,3
635394,3
635528,3
635987,3
636070,3
636120,3
636153,3
636678,3
636762,3
636774,3
636786,3
637105,3
637109,3
637461,3
638183,3
638208,3
638234,3
638580,3
638907,3
639001,3
639105,3
639466,3
639472,3
639812,3
640117,3
640232,3
640392,3
640527,3
640811,3
640895,3
641068,3
641129,3
641166,3
641207,3
641422,3
641642,3
641664,3
641707,3
641743,3
641860,3
642003,3
642069,3
642099,3
642295,3
642301,3
642317,3
642337,3
642453,3
642589,3
642665,3
642704,3
642773,3
642819,3
642850,3
643189,3
643455,3
643463,3
643536,3
643579,3
643647,3
643892,3
643954,3
643994,3
644124,3
644206,3
644210,3
644324,3
644471,3
644718,3
644867,3
644922,3
645523,3
645600,3
645715,3
645728,3
645894,3
646147,3
646154,3
646319,3
646587,3
647192,3
647195,3
647513,3
647533,3
647707,3
647866,3
647953,3
647977,3
648261,3
648738,3
648882,3
649203,3
649221,3
649284,3
649497,3
649498,3
649550,3
649946,3
650089,3
650234,3
650317,3
650364,3
650405,3
650420,3
650787,3
650793,3
650850,3
650877,3
651112,3
651161,3
651216,3
651516,3
651695,3
652011,3
652379,3
652383,3
652481,3
652624,3
653173,3
653226,3
653317,3
653472,3
653975,3
654071,3
654164,3
654279,3
654310,3
654500,3
654532,3
654629,3
654896,3
655120,3
655213,3
655303,3
655393,3
655515,3
655696,3
655927,3
656045,3
656195,3
656313,3
656476,3
656541,3
656544,3
656680,3
656811,3
657010,3
657226,3
657548,3
657802,3
658053,3
658254,3
658318,3
658610,3
658723,3
659008,3
659231,3
659253,3
659263,3
659315,3
659465,3
659851,3
659891,3
659934,3
660049,3
660550,3
660850,3
661010,3
661034,3
661251,3
661281,3
661352,3
661566,3
661609,3
661688,3
661726,3
662070,3
662176,3
662301,3
662415,3
662561,3
662625,3
662673,3
662678,3
662953,3
663632,3
663639,3
663863,3
663923,3
664209,3
664351,3
664370,3
664828,3
664937,3
664954,3
665118,3
665132,3
665154,3
665281,3
665353,3
665358,3
665429,3
665604,3
665676,3
665748,3
665787,3
666292,3
666293,3
666549,3
666629,3
666967,3
667029,3
667043,3
667069,3
667838,3
667990,3
668213,3
668332,3
668480,3
668513,3
668553,3
669468,3
669672,3
669713,3
669848,3
669998,3
670198,3
670279,3
670369,3
670377,3
670450,3
670510,3
670521,3
670661,3
671137,3
671143,3
671337,3
671517,3
671580,3
671904,3
671932,3
671986,3
672447,3
672731,3
672754,3
672829,3
672925,3
672974,3
672980,3
673033,3
673818,3
673898,3
673919,3
673996,3
674069,3
674147,3
674202,3
674322,3
674416,3
674509,3
674582,3
674723,3
674966,3
675048,3
675104,3
675109,3
675183,3
675216,3
675288,3
675579,3
675668,3
675726,3
675730,3
675750,3
676079,3
676086,3
676503,3
676572,3
676704,3
676854,3
676859,3
676986,3
677081,3
677100,3
677230,3
677628,3
677799,3
677820,3
677884,3
677988,3
678119,3
678288,3
678345,3
678705,3
679088,3
679231,3
679478,3
679525,3
679753,3
679770,3
679825,3
679829,3
679872,3
679878,3
679993,3
680046,3
680047,3
680096,3
680185,3
680192,3
680195,3
680283,3
680503,3
680646,3
680705,3
680848,3
681236,3
681286,3
681390,3
681446,3
681483,3
681606,3
681614,3
681661,3
682242,3
682308,3
682356,3
682445,3
682563,3
682598,3
682645,3
683015,3
683020,3
683210,3
683600,3
683958,3
683989,3
684289,3
684408,3
684427,3
684559,3
684998,3
685178,3
685370,3
685922,3
685979,3
685989,3
686329,3
686361,3
686394,3
686499,3
686642,3
686667,3
687020,3
687028,3
687038,3
687138,3
687731,3
688024,3
688033,3
688071,3
688141,3
688185,3
688514,3
688536,3
688949,3
689022,3
689035,3
689185,3
689830,3
690012,3
690137,3
690268,3
690279,3
690808,3
691044,3
691149,3
691266,3
691310,3
691321,3
691351,3
691388,3
691407,3
691507,3
691534,3
691922,3
691974,3
692047,3
692225,3
692239,3
692315,3
692352,3
692426,3
692875,3
693134,3
693221,3
693369,3
693451,3
693606,3
693622,3
693692,3
693747,3
693879,3
694048,3
694060,3
694083,3
694234,3
695072,3
695168,3
695221,3
695278,3
695594,3
695644,3
695874,3
696046,3
696169,3
696398,3
696450,3
696456,3
696608,3
696709,3
697325,3
697360,3
697443,3
697672,3
697727,3
697756,3
698041,3
698400,3
698513,3
698547,3
699203,3
699210,3
699440,3
699665,3
699681,3
699936,3
699991,3
700264,3
700445,3
700501,3
700692,3
700700,3
701041,3
701216,3
701370,3
701403,3
701558,3
701566,3
701707,3
701782,3
701823,3
701858,3
701869,3
701917,3
702103,3
702335,3
702350,3
702360,3
702418,3
702556,3
702597,3
702661,3
702746,3
702765,3
702905,3
702959,3
703007,3
703105,3
703194,3
703309,3
703670,3
703872,3
703950,3
704441,3
704939,3
705453,3
705624,3
705791,3
705863,3
706167,3
706952,3
707002,3
707135,3
707143,3
707330,3
707442,3
707465,3
707535,3
707547,3
707689,3
707915,3
708271,3
708288,3
708319,3
708326,3
708351,3
708981,3
708990,3
709077,3
709374,3
709434,3
709637,3
